fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,ratio_bound_slack
5,0.4727891156462585,0.3259143337390598,0.4141822797224987,0.3531435712145114,-0.2092777451556077,-0.2771264367816091,-0.2085842773559068,-0.2092777451556077,0.2789170787063305,0.2164125791658116,dp,0.01
6,0.4991482112436116,0.3317469788233511,0.4367816091954022,0.3704371875208803,-0.2620946954280287,-0.5348563006632276,-0.3292868551255583,-0.2620946954280287,-0.5348563006632276,-0.3292868551255583,dp,0.01
7,0.4940374787052811,0.4975927639696809,0.4301794545105582,0.4172662204870793,-0.2266298058377266,-0.418462434478742,-0.2675663023770628,-0.2266298058377266,-0.418462434478742,-0.2675663023770628,dp,0.01
8,0.4821124361158432,0.4916067146282973,0.4167175184337655,0.3894752428334517,-0.1384257300042319,-0.3003261882572227,-0.1456815049813245,-0.1384257300042319,-0.3003261882572227,-0.1456815049813245,dp,0.01
9,0.4974446337308347,0.3301075268817204,0.4122036935915207,0.3580003317147939,-0.2926169795460913,-0.4882740447957839,-0.3159339347009319,-0.2926169795460913,-0.4882740447957839,-0.3159339347009319,dp,0.01
10,0.4514480408858603,0.2934517288435296,0.3845604481442632,0.3270911469437362,-0.261958086706127,-0.4342105263157895,-0.3099221379724498,-0.261958086706127,-0.4342105263157895,-0.3099221379724498,dp,0.01
1,0.49829931972789115,0.6156182823844812,0.42468311551217514,0.38958273293849405,-0.1317181843497633,-0.3125859267591551,-0.175112991390782,-0.1317181843497633,-0.3125859267591551,-0.175112991390782,dp,0.1
2,0.5187074829931972,0.544439452930019,0.4484366860482932,0.4057420913413758,-0.3166568800156586,-0.4736652236652237,-0.32476005756558834,-0.3166568800156586,-0.4736652236652237,-0.32476005756558834,dp,0.1
3,0.48639455782312924,0.5209659621424327,0.4339918169032093,0.40185615531878965,-0.1531332097563578,-0.318007662835249,-0.193662666774928,-0.1531332097563578,-0.318007662835249,-0.193662666774928,dp,0.1
4,0.4744897959183674,0.4233315460796063,0.39985021786492375,0.38786146299315744,-0.1819782095563231,-0.1740111294931569,-0.1720240470253347,-0.1819782095563231,-0.1740111294931569,-0.1720240470253347,dp,0.1
5,0.4744897959183674,0.3250686037126715,0.41776643156938253,0.3571045203631864,-0.2529262086513995,-0.3571264367816092,-0.25983578156769993,-0.2529262086513995,-0.3571264367816092,-0.25983578156769993,dp,0.1
6,0.49744463373083475,0.32981144496167775,0.435458857872651,0.3691237644986733,-0.2571564238230905,-0.5348563006632276,-0.32583857926348936,-0.2571564238230905,-0.5348563006632276,-0.32583857926348936,dp,0.1
7,0.4940374787052811,0.4973788747610737,0.4258268301746562,0.41203652589165124,-0.22476533367622478,-0.38424577751892836,-0.25750022741828277,-0.22476533367622478,-0.38424577751892836,-0.25750022741828277,dp,0.1
8,0.4838160136286201,0.46551526269261045,0.4215961098398169,0.39118964955489305,-0.13403865143179577,-0.2374184529356943,-0.12343306367714947,-0.13403865143179577,-0.2374184529356943,-0.12343306367714947,dp,0.1
9,0.4940374787052811,0.3277979431336963,0.40847929880567335,0.3544641305112966,-0.2669515270383861,-0.4592885375494071,-0.29009309895137075,-0.2669515270383861,-0.4592885375494071,-0.29009309895137075,dp,0.1
10,0.43270868824531517,0.2806439858511527,0.373602338920258,0.3181947028826265,-0.2957126859702448,-0.44343617664851787,-0.3368018419994403,-0.2957126859702448,-0.44343617664851787,-0.3368018419994403,dp,0.1
